number_of_publications,latest_affiliation_country,dist
53,swe,47
8,nzl,680
52,fin,26
64,zaf,13
75,bra,32
147,usa,52
104,prt,4
34,twn,173
171,chn,23
115,gbr,19
2,mac,294
75,fra,74
36,hkg,36
37,swe,140
18,npl,17
184,nld,5
24,tun,46
9,lao,11
3,fro,16
1,,250794
6,cze,1779
21,egy,99
15,ltu,83
42,can,235
17,can,1350
3,ury,451
2,ncl,85
6,lux,77
18,grc,221
13,ltu,88
42,bra,204
70,gbr,92
51,nld,107
233,ita,4
290,usa,8
12,nzl,360
33,ind,343
143,swe,5
49,sau,28
107,deu,32
226,kor,2
15,egy,270
7,jor,185
41,hrv,6
123,bel,4
73,nld,44
37,uga,7
29,npl,2
63,nzl,7
1,plw,45
44,tun,15
3,brb,36
3,bra,32130
22,ind,859
26,usa,4659
16,nor,397
37,ita,455
3,mmr,89
22,pol,391
30,ita,745
28,jpn,1160
4,twn,6038
40,aus,271
40,pol,76
108,kor,18
26,che,248
37,kor,331
3,mdv,5
26,bol,3
13,civ,18
12,gha,68
68,aut,12
5,bmu,2
9,civ,56
60,twn,51
136,hkg,1
9,ita,5679
3,ukr,2429
21,deu,1431
8,ind,7128
3,arg,4921
1,bol,996
2,jpn,76670
15,deu,2571
18,tur,903
43,gbr,303
22,dnk,263
5,kwt,132
119,jpn,23
207,usa,18
118,che,8
23,hkg,90
33,ken,14
52,geo,1
38,nzl,44
120,gbr,20
65,hkg,14
123,aut,3
40,tur,121
63,twn,50
19,hkg,103
40,srb,22
76,zaf,7
12,qat,39
14,geo,25
3,hti,44
24,irl,70
381,irn,1
45,nld,146
16,pol,752
1,sen,1553
16,tur,1063
24,usa,5258
20,aus,963
118,usa,108
1,slb,141
6,ken,320
148,pak,1
42,svk,7
27,lva,4
111,gbr,21
279,deu,3
91,fin,6
21,chn,5564
92,prt,7
8,kor,4529
29,chn,2916
334,aus,2
1,glp,171
25,rou,79
19,nam,1
74,tur,15
8,omn,68
64,irl,10
7,mli,18
9,bfa,40
3,grd,25
1,ita,103822
19,deu,1706
26,cze,165
41,rus,93
10,ury,57
81,usa,290
13,mar,98
66,nld,72
129,jpn,18
17,kor,1361
51,fra,189
96,aus,27
3,npl,587
27,srb,64
62,nld,72
127,usa,79
61,jpn,162
53,nzl,21
14,irl,223
136,esp,13
50,aus,147
95,esp,22
90,chn,148
107,chn,88
89,chn,175
31,mar,13
8,col,400
29,tza,9
6,irq,147
126,qat,1
3,irl,2683
61,aus,111
5,ukr,928
53,dnk,40
24,svk,41
7,lie,5
3,lbn,556
47,prt,46
64,est,3
25,tur,433
120,ita,19
295,gbr,2
87,gbr,43
250,twn,3
304,usa,4
93,prt,5
7,zmb,48
77,irn,23
8,bra,5820
81,aus,49
17,tur,985
21,rus,500
65,deu,147
52,swe,51
77,cze,12
19,hrv,88
49,can,134
42,cze,38
72,aut,15
36,cze,63
38,mar,7
27,irn,294
137,fra,18
51,mex,22
53,ind,100
31,kor,488
78,esp,42
38,phl,3
43,tun,13
101,ita,25
13,reu,3
55,nor,23
19,svk,76
9,rou,533
6,jpn,14041
13,idn,138
38,ind,225
7,sgp,920
78,bel,23
71,bra,66
41,zaf,46
110,usa,130
164,can,7
3,kor,19843
92,aus,35
69,gbr,90
88,swe,14
79,can,52
16,nzl,211
10,bgd,131
2,bwa,306
6,are,192
264,chn,6
59,irl,12
1,grl,100
9,eth,116
32,mys,78
10,sle,3
145,hti,1
10,,1286
6,ita,9725
3,lva,386
15,rus,1016
49,prt,35
35,jpn,710
51,aus,162
6,arm,68
56,zaf,22
76,usa,348
361,ita,1
28,cze,108
34,tha,49
44,twn,99
37,twn,152
52,zaf,20
2,ago,92
91,gbr,23
48,svn,8
21,ken,29
30,hun,58
77,aut,12
23,bgd,21
140,che,4
2,ind,78375
8,ita,6785
4,esp,15434
1,blr,2642
1,arm,1219
4,egy,3223
6,mex,2408
30,che,219
11,aus,2558
20,egy,132
31,fra,677
54,chn,627
4,bgd,733
89,ita,35
46,nor,43
10,dnk,926
15,hun,226
80,nld,40
11,svk,216
32,egy,33
11,geo,38
11,phl,50
16,tza,34
1,mco,110
3,mdg,162
4,ner,40
76,cze,9
141,kor,13
93,grc,3
158,nld,6
186,esp,5
366,fra,2
1,aut,20485
4,tun,1263
1,irl,14748
1,mkd,1589
22,ita,1392
28,fra,837
38,sgp,26
1,sau,20015
18,bel,371
19,hun,148
33,ita,595
71,aus,62
98,fra,39
114,gha,1
16,srb,186
51,srb,8
76,deu,78
61,prt,17
17,irl,171
98,esp,30
90,can,33
107,swe,15
327,swe,1
3,tza,436
9,khm,14
113,kor,24
8,qat,67
167,chn,15
176,fra,6
7,syr,20
1,hun,12799
2,idn,6651
16,jpn,3131
2,mwi,410
13,kor,2082
24,deu,1099
26,tha,79
23,chl,76
61,deu,162
8,syr,27
38,gbr,419
96,nld,25
21,aus,849
9,aze,11
75,deu,92
62,tur,13
52,tur,50
19,nzl,146
51,zaf,19
173,usa,41
13,kaz,17
50,mwi,2
6,lao,28
3,guf,23
22,eth,18
3,glp,21
3,tur,11795
6,che,3109
9,bra,4769
13,tur,1608
22,usa,6457
44,tha,21
31,zaf,54
44,bra,186
31,tun,30
68,aus,89
111,irl,1
38,irl,27
273,cze,1
11,mys,579
126,chn,53
86,cri,1
41,twn,109
34,che,135
63,jpn,166
71,chn,291
53,aut,37
224,ita,3
106,jpn,39
31,geo,2
57,ind,80
6,cyp,118
23,ukr,23
7,ecu,89
25,nga,32
5,prt,2155
4,bih,267
18,mex,292
14,hrv,176
17,idn,65
21,can,892
12,swe,1139
102,swe,9
95,aus,43
30,nor,93
173,hun,1
90,ita,36
256,usa,9
39,prt,59
143,dnk,3
122,deu,21
232,twn,2
22,qat,12
50,est,2
6,rwa,36
2,nam,155
4,tto,82
16,nam,4
110,jpn,43
4,gnb,13
51,hkg,14
9,mys,723
12,deu,3741
6,ltu,362
11,jpn,5631
5,tun,858
7,civ,77
57,esp,95
25,bel,182
121,usa,87
6,twn,3012
95,jpn,51
66,usa,552
195,fra,3
57,sen,1
9,chn,26211
220,ita,4
25,kor,682
27,svk,24
6,gnq,5
35,mys,73
32,zaf,81
775,jpn,1
42,sgp,23
308,chn,2
96,kor,25
1,gbr,190902
2,ltu,1723
22,srb,105
9,zaf,710
3,mar,1431
28,tha,57
81,gbr,55
11,tun,262
19,tur,896
35,usa,2380
36,can,307
120,usa,100
50,grc,21
39,sau,22
48,aus,160
41,dnk,67
13,twn,849
80,twn,40
39,lbn,3
32,hun,38
26,hkg,71
9,omn,44
85,pol,10
46,ken,5
15,per,35
34,omn,3
4,fji,42
18,usa,9638
13,bel,614
4,tur,7988
5,nor,1916
30,arg,86
5,chn,71025
11,isr,666
5,bgr,562
5,bol,40
42,jpn,457
88,ita,38
8,lva,70
131,usa,73
116,ita,19
96,che,20
17,mys,263
69,nld,61
210,esp,1
5,cri,74
19,per,23
45,hkg,30
25,lbn,10
156,can,6
2,som,22
61,che,31
2,aus,31018
12,rus,1739
27,nld,345
2,khm,274
8,ltu,212
20,usa,7971
3,bih,382
15,zaf,281
35,ita,511
2,ben,356
7,svk,451
53,grc,10
16,ltu,53
21,isr,213
49,bra,152
45,aus,206
15,nzl,252
210,fra,2
84,deu,67
121,ind,8
222,usa,9
120,dnk,6
20,chn,6034
56,sau,7
15,gha,43
1,gnb,81
33,sau,52
113,zaf,2
1,fro,74
32,lbn,8
41,nzl,43
237,nld,1
105,ita,25
5,usa,79580
23,usa,5948
27,aut,106
8,ecu,88
40,usa,1806
2,srb,3443
5,cze,2289
12,irl,321
1,vnm,9670
12,can,2469
32,aus,369
17,esp,1621
24,swe,291
137,can,14
56,nld,76
23,che,316
45,tur,90
11,zwe,21
68,srb,4
1,sur,103
144,fra,14
87,jpn,72
140,ita,12
94,ita,36
9,gtm,11
61,nzl,11
24,chl,84
108,mys,2
119,kor,27
61,ind,53
166,hkg,1
93,kor,36
208,twn,1
119,chn,58
69,aut,14
51,sgp,17
16,svn,79
162,jpn,14
4,mli,74
11,nam,9
24,blr,4
4,gmb,37
5,rou,1376
89,usa,249
22,tun,62
2,bgd,2650
36,irn,140
9,arg,1137
28,aut,129
183,che,3
29,tun,39
35,chl,31
45,isr,37
14,pry,3
30,grc,73
102,usa,145
252,usa,7
24,nzl,108
19,sen,13
5,brn,28
56,cze,19
2,mco,34
65,swe,27
4,aut,2813
23,est,15
36,fra,479
14,pak,272
9,srb,454
29,cze,103
10,sau,430
73,bel,22
54,gab,2
3,afg,32
63,che,22
96,gbr,43
4,ecu,316
44,arg,29
68,swe,34
120,chn,58
39,swe,111
63,kor,96
87,hkg,7
7,idn,524
30,aut,93
10,rou,470
88,chn,166
88,mys,6
20,ben,8
87,esp,40
3,cog,190
25,aut,147
9,gha,122
46,pak,27
123,ind,2
48,tur,57
21,vnm,26
27,ukr,18
237,twn,5
10,usa,27338
9,usa,33004
6,fra,10044
1,rou,15030
15,aus,1589
42,deu,371
37,isr,67
23,nld,445
10,est,114
162,aus,12
1,bgd,9652
6,est,269
8,grd,6
69,usa,471
30,mys,72
37,fra,447
22,cze,204
9,bgd,183
49,kor,187
70,twn,29
82,gbr,64
111,kor,19
41,tha,21
8,vnm,165
55,pak,18
20,aut,201
9,cog,15
14,slb,1
156,gbr,3
32,idn,8
266,gbr,3
29,rus,220
1,ury,2590
49,usa,1092
20,srb,152
31,rus,184
64,usa,562
40,ind,196
40,deu,424
12,uga,54
111,hrv,1
37,hun,29
6,mlt,50
17,ken,56
75,jpn,84
149,kor,6
19,cmr,22
29,nga,22
50,tur,44
78,gbr,69
95,irl,4
60,pol,22
71,kor,76
14,ncl,3
4,nic,29
16,isl,20
89,twn,21
14,lka,29
112,aus,28
52,nzl,19
4,pri,151
58,aus,118
16,cyp,25
1,cze,19255
31,usa,3184
12,bel,794
23,aut,181
24,rus,377
19,aut,229
61,pol,26
176,deu,10
80,deu,81
84,can,48
30,bra,456
29,jpn,1002
34,gbr,576
13,kwt,26
66,grc,3
53,ita,183
15,kor,1770
214,chn,14
105,kor,34
99,deu,45
159,deu,11
103,usa,161
10,pri,28
94,rus,10
159,fra,12
157,kor,10
46,hkg,22
103,jpn,44
169,chn,23
22,sau,93
12,cub,64
4,wsm,3
197,deu,6
8,ben,35
97,jpn,46
5,tgo,34
26,sau,72
1,lie,78
350,jpn,1
5,zmb,65
5,svn,559
6,ind,11910
10,ita,4877
1,irn,110171
15,pol,899
4,grc,2641
7,fin,1271
8,mar,304
35,lux,6
21,kor,936
21,irn,428
10,pse,15
118,can,19
4,ven,456
85,grc,8
116,usa,113
3,bgd,1272
61,mex,11
61,gbr,157
28,isr,155
64,hun,3
47,gha,1
29,sgp,68
381,fra,1
115,deu,32
1,tkm,38
313,fin,1
73,bra,40
70,pol,18
67,pol,14
91,ben,1
35,nor,68
35,srb,33
69,che,33
180,ita,2
44,,25
619,ita,1
2,uzb,350
1,srb,9148
1,ltu,4252
5,est,337
24,mex,141
26,gbr,989
97,nor,6
30,gbr,710
55,kor,135
60,grc,12
76,tha,7
36,isr,68
40,bel,72
11,kor,2793
69,bra,57
48,gbr,203
85,twn,23
10,hkg,424
14,sgp,277
21,sgp,111
48,kor,200
28,mex,93
25,zmb,5
10,ago,3
77,ind,35
137,lux,1
168,nld,6
15,ner,2
71,cyp,1
46,aut,46
135,esp,12
4,can,15275
4,zaf,2623
50,prt,28
48,deu,275
18,arg,302
8,lka,83
24,aut,154
44,pak,25
10,dza,103
25,kwt,9
42,che,77
24,svn,35
20,irn,575
42,ukr,5
342,usa,8
162,gbr,8
29,irl,50
55,irn,50
14,lva,29
3,dji,8
3,mne,84
36,lva,3
7,tto,20
146,irn,1
798,chn,1
3,egy,4779
12,ind,3174
4,qat,239
1,gab,439
6,tur,4491
26,aus,628
66,can,89
34,tur,211
5,bfa,103
27,can,545
37,bra,338
40,mwi,1
56,swe,46
6,omn,92
231,nld,6
58,fin,32
264,deu,2
92,gbr,35
105,fra,27
80,can,58
60,nzl,9
120,bra,4
26,kor,691
92,fra,48
54,pol,34
4,npl,326
33,fin,74
31,mys,67
42,irn,100
272,ita,1
35,irn,158
103,deu,42
160,esp,2
49,tur,55
12,bfa,14
141,nld,10
59,tha,12
5,bra,13388
2,nor,6512
60,esp,103
6,aus,6436
6,mar,453
3,chl,3347
64,nld,67
17,fin,276
19,nor,261
57,swe,44
74,jpn,87
20,bel,324
5,twn,3963
28,dnk,118
160,usa,39
78,nor,10
28,nor,122
46,bra,181
86,bra,33
11,chl,383
78,irl,6
18,zaf,200
68,nzl,6
273,esp,1
33,kor,423
102,chn,109
13,hkg,273
16,omn,16
85,nld,31
22,aut,197
202,ind,2
43,egy,13
13,svn,119
54,est,6
24,sau,53
134,nor,7
188,jpn,9
10,omn,38
2,nic,106
1,vct,35
183,prt,1
50,cze,20
39,mex,37
1,nru,9
4,usa,112189
3,grc,3930
4,mex,4787
71,fra,98
21,nga,60
61,npl,1
12,aut,585
63,fra,137
21,aut,198
130,nzl,3
42,col,9
16,fin,328
33,che,146
83,can,41
300,esp,1
4,cyp,205
110,ita,18
34,dnk,92
92,kor,30
106,chn,114
105,chn,92
46,bgd,3
7,ken,258
42,rus,72
140,twn,10
151,chn,41
275,aus,3
31,vnm,6
1,cok,23
3,gbr,36424
17,nga,104
3,gin,59
1,ner,493
14,jpn,3888
7,bgr,320
2,sgp,5988
17,bel,413
60,can,98
36,gbr,450
37,hrv,8
86,gbr,54
40,irl,28
193,usa,12
84,irl,4
132,usa,84
61,isr,23
10,bwa,21
248,chn,6
43,svn,10
21,ukr,30
61,bra,71
172,isr,2
3,tjk,43
73,fin,15
9,npl,66
75,idn,1
7,gbr,10692
58,usa,707
41,bfa,2
15,bgr,94
37,zaf,31
2,pse,272
79,isr,7
60,aut,15
96,bel,7
3,ecu,490
11,est,101
289,usa,5
134,deu,21
173,fra,11
61,hkg,9
56,kor,141
147,jpn,12
203,chn,9
10,mco,6
158,usa,41
94,srb,1
31,eth,10
23,lbn,14
1,vut,63
20,bgd,24
247,gbr,3
22,zwe,9
59,qat,2
16,gha,25
220,chn,10
28,fin,110
2,usa,311340
6,isr,1683
4,ita,16789
2,hun,4904
36,deu,533
19,pri,9
16,chl,207
10,svk,273
12,jpn,5057
33,eth,13
31,gbr,676
65,isr,9
101,gbr,30
42,swe,94
112,deu,32
31,twn,193
45,nzl,21
43,kor,222
250,hkg,1
35,hun,25
146,chn,41
51,tur,68
132,can,15
92,bra,17
206,usa,25
6,per,223
47,mys,22
19,tza,20
254,bel,4
16,ita,2321
6,fin,1559
115,nld,17
16,aus,1448
16,isr,311
90,usa,220
7,nzl,806
23,irn,363
38,bel,83
41,usa,1740
11,fin,639
35,aus,316
30,esp,511
39,aut,55
124,usa,88
67,rus,22
143,deu,18
124,twn,16
82,chn,180
93,rus,3
5,slb,6
14,est,61
39,mys,40
93,gbr,38
57,rou,3
133,ita,9
5,ncl,24
41,pak,34
139,chn,38
1,syc,69
165,gbr,5
2,ita,41398
8,rus,3543
30,usa,3293
12,fra,3501
10,aus,3077
35,isr,74
13,ita,3310
13,tha,343
75,nld,51
50,usa,1089
3,hkg,2353
264,can,2
50,swe,48
101,can,21
38,swe,103
60,gbr,131
96,can,32
39,cze,49
559,fin,1
7,plw,1
125,fra,18
20,twn,438
34,sgp,47
78,swe,15
186,chn,20
83,ind,19
45,nor,48
119,can,29
70,che,31
50,rus,60
123,jpn,26
71,isr,12
7,bdi,5
1,col,28375
6,swe,3239
18,fra,1826
18,pol,615
23,fin,159
6,cmr,155
2,wsm,23
38,fra,400
3,aze,226
49,tha,17
62,deu,159
33,cze,84
48,bel,64
65,grc,7
161,jpn,11
35,cze,71
85,can,36
66,pak,11
149,usa,63
47,chn,855
206,can,5
25,irl,57
33,rwa,1
70,zaf,15
18,pak,186
48,aut,22
17,are,33
150,ind,1
26,sen,9
9,bih,55
87,can,38
103,fra,35
1,bel,26532
8,uga,106
2,uga,1000
16,egy,230
10,bel,1112
31,fin,91
12,aus,2280
2,yem,197
6,kaz,245
100,pol,6
8,nor,1046
66,jpn,141
7,irl,764
12,twn,952
55,jpn,220
83,ita,59
68,can,92
24,bel,195
28,chn,3027
36,kor,335
98,kor,35
58,twn,65
84,hkg,10
27,irq,4
15,sen,24
7,mac,68
9,slb,2
156,nld,6
29,nld,289
11,bel,936
31,irn,201
13,ken,64
22,fin,150
30,deu,720
250,prt,1
72,usa,395
10,chl,453
30,irn,220
11,zaf,487
252,deu,3
31,aus,375
86,jpn,70
85,tur,8
66,bra,71
30,nzl,72
55,swe,38
164,chn,17
23,zaf,106
54,twn,64
99,isr,4
120,rus,1
72,cze,11
59,prt,16
14,lby,4
1,kir,31
3,,18988
3,lka,455
36,nld,176
8,bgr,256
113,deu,31
35,bra,333
14,bel,628
20,chl,130
31,bra,431
50,bel,54
60,svn,3
20,hun,100
13,srb,273
18,lka,14
90,esp,31
22,irl,81
19,kor,1082
76,ita,59
156,usa,36
20,isl,16
4,pry,29
14,bfa,19
60,swe,41
25,omn,7
18,vnm,26
22,nga,49
40,zaf,35
44,svn,6
320,kor,1
77,aus,46
21,esp,1041
7,bgd,236
6,hrv,728
1,uga,3067
4,gbr,25112
12,geo,24
35,tha,51
42,egy,10
25,cmr,9
8,pak,787
10,hnd,2
30,srb,50
37,pol,111
35,kor,363
41,kor,280
112,ita,18
45,jpn,421
162,swe,2
65,nld,41
29,fin,84
113,tur,3
98,bel,9
9,twn,1567
72,kor,68
82,can,49
103,chn,105
97,twn,23
280,chn,5
10,per,70
17,mar,64
13,alb,6
82,egy,2
33,mys,58
172,ita,8
1,jam,806
265,ita,1
94,aus,39
38,lva,1
66,che,32
37,,35
2,gbr,68377
9,rus,3007
7,rou,900
22,rus,445
1,bwa,897
13,deu,3418
15,rou,212
57,fra,159
80,usa,333
85,fin,8
19,uzb,4
58,ltu,3
20,lka,9
50,jpn,342
18,ury,18
13,ecu,34
298,fra,1
24,mar,28
213,bra,2
18,esp,1443
51,usa,992
9,nga,399
1,lva,1874
16,usa,12206
23,nor,170
24,nld,470
44,bel,62
5,pak,1813
2,twn,20049
42,isr,46
14,aut,407
41,arg,27
34,irn,152
48,dnk,47
35,pol,134
30,bel,156
28,hun,63
264,fra,2
252,fra,3
60,kor,96
117,jpn,32
126,bel,4
23,gmb,2
20,vut,2
18,are,33
211,usa,12
179,usa,31
27,vnm,8
5,nam,36
101,aus,28
101,deu,31
22,uga,20
22,nld,486
10,rus,2426
33,nor,81
3,zaf,3939
34,mex,53
13,che,825
29,aus,514
33,aus,371
139,nld,10
75,grc,5
16,rou,183
79,deu,84
58,deu,158
30,swe,161
44,col,8
9,per,75
46,jpn,372
52,chn,711
122,nld,23
46,aus,221
14,hkg,240
14,kor,1904
27,bgd,13
64,gbr,116
27,hkg,65
75,irl,3
7,bol,24
2,afg,91
109,aut,4
141,chn,41
5,cod,26
8,zwe,568
12,,843
6,sgp,1122
1,pak,33650
2,sau,5917
10,cmr,63
7,cze,1358
29,ind,443
162,usa,33
27,rou,66
31,esp,474
60,arg,10
79,pol,8
47,can,193
35,nld,177
74,nld,41
20,sgp,118
15,hkg,198
90,svn,2
14,ken,68
170,can,6
3,eth,828
25,uga,12
128,fin,2
28,chl,53
13,lka,29
65,mex,11
32,hrv,19
79,bel,18
2,mex,16603
3,svn,1154
7,aus,4967
7,mex,1906
1,bih,2167
27,ita,906
11,ken,103
5,dnk,2443
12,hrv,240
29,zaf,76
36,swe,123
47,zaf,24
36,sgp,29
313,fra,1
105,tun,1
30,kor,486
58,esp,106
36,bel,99
58,bel,40
37,ncl,1
18,tza,20
37,hkg,38
367,usa,2
11,brn,12
114,twn,14
3,wsm,12
27,ven,4
1,prt,23479
3,ken,924
2,syr,419
3,rou,3066
16,tun,125
17,mex,355
7,nga,662
29,aut,115
4,cub,695
14,hun,250
37,usa,2170
17,phl,20
166,usa,37
27,isr,144
36,che,147
15,isr,388
75,can,52
9,est,120
94,nor,8
139,usa,58
43,aut,46
59,twn,73
8,geo,59
132,irn,8
51,geo,1
34,qat,6
88,pak,5
50,nga,7
57,grc,14
301,usa,9
2,chn,348858
9,pol,2109
20,gbr,1693
3,jam,116
33,isr,99
11,lva,47
28,nld,335
42,mex,34
38,deu,473
2,zmb,377
97,can,31
23,deu,1276
4,blr,217
46,fra,278
18,cze,321
37,gha,2
55,usa,861
22,svk,48
32,fin,82
175,bra,5
50,can,152
32,prt,97
137,gbr,15
31,sgp,54
90,tur,4
6,moz,42
43,twn,108
43,jor,1
39,rou,28
121,hkg,3
8,,2292
16,rus,965
5,lbn,227
14,deu,2876
1,ecu,5341
15,mex,444
27,mex,88
12,dza,56
61,dnk,35
8,phl,113
107,usa,149
2,kwt,695
37,gbr,447
32,rou,30
73,deu,93
112,ken,1
23,mys,132
188,deu,8
343,usa,2
122,usa,95
210,nld,1
34,sau,36
35,hkg,34
211,qat,2
117,can,15
125,chn,58
61,ita,103
2,moz,255
7,sdn,31
29,qat,9
106,can,18
2,lbr,85
92,esp,27
127,gbr,8
66,tun,5
2,bra,68256
5,ita,12115
1,swz,249
32,can,429
10,ukr,207
109,usa,154
25,idn,28
161,fra,6
19,dnk,295
17,che,536
28,pol,228
44,swe,82
83,nld,42
52,mys,15
72,pol,19
5,ecu,171
3,swz,31
16,qat,19
2,mlt,246
3,mng,115
110,irn,8
46,khm,2
1,eri,192
138,fra,22
110,rus,1
82,kor,47
12,esp,3016
3,twn,9028
19,ita,1839
82,zaf,9
31,nld,276
85,esp,39
58,aut,18
40,gbr,396
42,grc,20
95,bel,14
78,can,37
227,kor,2
112,nld,13
76,dnk,20
9,arm,27
22,prt,232
80,hkg,13
100,gbr,36
34,srb,35
38,twn,134
37,dnk,90
127,ind,3
2,guf,45
1,mtq,137
14,bih,15
4,pan,46
31,zwe,3
2,cok,6
129,cze,1
7,egy,1330
21,tur,734
19,cze,241
30,aus,482
62,ita,122
66,dnk,24
10,aut,781
35,dnk,100
10,bfa,37
129,nld,12
32,che,143
89,deu,59
33,tha,50
95,cze,4
137,deu,21
218,swe,1
72,nld,55
89,jpn,57
50,chn,774
85,kor,51
10,civ,47
6,brb,7
41,egy,17
114,dnk,7
4,ury,325
27,uga,14
3,bwa,150
2,dji,29
51,prt,30
11,cri,26
1,lca,30
92,irl,7
2,cze,7816
43,chl,19
17,pak,165
1,png,473
81,fra,70
5,dom,12
47,aus,164
40,esp,267
80,fra,64
72,ita,79
65,ltu,1
106,fra,31
283,can,4
22,kor,913
26,srb,79
113,chn,79
104,ind,10
21,mys,144
25,nzl,79
134,gbr,16
248,usa,11
96,dnk,9
464,deu,2
14,bdi,1
25,egy,55
3,bhs,23
214,jpn,3
11,gtm,5
3,bol,124
11,,1068
49,,19
2,che,14359
13,hrv,218
22,ukr,26
20,fra,1486
19,rus,645
7,chn,40757
26,bra,644
8,bhr,17
80,sgp,7
150,usa,50
30,hrv,29
69,ita,74
27,twn,236
69,jpn,132
15,cub,24
94,bra,17
128,kor,15
23,pyf,3
14,isl,33
193,kor,3
6,cpv,2
35,,54
3,rus,18347
7,pol,2904
2,brb,69
1,mdg,971
16,bra,1840
11,cze,695
9,tha,702
6,zaf,1389
41,bra,209
107,bra,11
22,svn,44
3,gha,639
4,mtq,7
40,nld,146
51,can,154
7,lbn,163
5,cyp,166
9,pak,645
64,ind,60
201,usa,17
27,tha,63
74,ita,66
18,nzl,179
85,usa,233
23,twn,354
76,bra,39
263,jpn,3
25,sgp,86
26,png,1
1,nam,501
33,tun,23
34,pri,3
119,usa,80
10,yem,5
117,fra,25
36,sau,35
54,dnk,33
18,mar,50
54,tun,6
121,gbr,20
2,mdv,21
8,gbr,8679
4,che,5435
13,isr,502
3,nga,2919
9,kor,3817
8,bel,1589
101,nld,24
20,ltu,34
5,lux,101
19,zaf,197
127,bel,3
17,svk,77
7,cmr,117
73,fra,104
18,svk,80
115,usa,108
110,can,21
24,esp,833
77,chn,255
44,kor,247
73,cri,2
77,rou,2
42,zaf,23
40,aut,55
28,col,27
145,gbr,9
4,per,439
3,mus,60
8,lux,64
15,scg,1
1,brn,563
80,grc,4
50,aut,27
1,stp,16
1,esp,130243
1,jor,5968
7,esp,6933
177,ind,2
5,syr,49
2,kor,38992
7,aut,1222
50,ita,234
4,mys,3425
4,jpn,25842
3,omn,278
16,arg,334
31,chl,41
32,nor,77
55,ita,155
16,pry,2
130,jpn,16
73,ita,62
28,che,206
14,are,57
46,pol,61
48,cze,31
26,bgd,16
72,fra,102
18,chl,148
18,sgp,177
34,irl,37
14,mar,102
7,isl,86
26,irn,291
4,moz,83
6,mwi,57
63,can,88
236,jpn,4
25,ken,28
1,nga,24340
4,nor,2709
2,grc,7612
9,che,1642
1,lux,843
58,tha,12
52,grc,21
40,swe,90
40,mex,36
14,che,739
142,rus,3
43,ind,150
64,fra,124
32,isr,92
3,sdn,234
55,chn,611
12,hkg,292
34,svk,9
60,prt,17
176,aus,4
132,aus,18
1,mng,1033
184,rus,1
14,sen,27
55,isr,31
12,lux,21
31,cmr,4
11,cmr,66
191,deu,9
33,aut,84
35,uga,7
3,idn,2724
11,fra,3909
22,irn,429
1,kaz,8436
14,chn,11974
6,sau,952
8,kaz,120
8,mys,980
6,aze,61
20,svn,65
41,can,251
18,srb,179
1,npl,3459
4,sgp,2162
15,prt,423
49,nzl,26
7,cog,32
102,rus,6
22,hun,104
107,gbr,25
127,eth,1
42,srb,21
73,can,75
103,fin,7
124,ita,9
47,nzl,21
64,chn,370
155,deu,11
133,twn,11
261,can,3
31,dnk,138
160,kor,10
83,gbr,50
12,jor,75
15,mdg,3
69,twn,31
90,hun,2
22,jam,2
288,bra,1
14,kwt,19
6,gtm,25
95,che,14
9,mco,4
1,isr,22864
5,grc,1885
2,tur,21593
161,cze,3
29,usa,3522
37,rus,120
46,can,187
49,cze,33
66,fra,96
84,fra,57
138,tha,1
20,ury,16
60,che,32
157,aus,8
57,kor,130
1,gnq,54
29,col,20
131,fra,16
251,deu,3
383,grc,1
8,cri,33
3,png,67
3,ago,33
80,cze,7
2,,41667
13,fra,3105
4,pak,2791
11,jor,82
9,phl,108
20,arg,220
58,can,114
7,hrv,611
185,usa,17
27,nor,130
87,fra,54
33,svk,20
106,nld,16
174,twn,2
18,ken,31
9,ner,11
6,mne,35
8,sen,67
10,tgo,19
2,com,11
16,jam,6
35,jor,3
5,alb,61
294,kor,2
63,ukr,3
1,fra,108916
32,usa,2880
7,mar,368
16,irl,194
3,bel,5630
46,hrv,7
19,ind,1246
25,grc,128
38,ecu,3
7,kaz,125
11,pri,29
74,usa,429
31,isr,103
12,omn,28
26,twn,270
42,ind,175
31,irl,53
131,bel,2
252,dnk,2
244,usa,6
55,ind,74
7,ltu,278
83,esp,36
27,egy,54
23,mac,11
74,irn,25
6,nic,15
122,bra,7
121,zaf,4
1,smr,43
33,arg,47
54,bra,114
2,esp,45068
19,rou,136
12,cze,612
27,cmr,6
17,cze,321
78,usa,369
5,guf,12
62,bel,28
49,esp,150
66,aus,81
8,dza,174
25,deu,1070
11,sgp,410
46,dnk,59
85,jpn,74
49,chn,774
18,hkg,151
247,jpn,1
66,ita,83
2,ecu,1362
17,bgr,55
25,qat,5
11,irq,28
24,ecu,7
5,flk,1
125,prt,3
32,svk,20
10,mwi,18
6,esp,8625
26,ltu,10
15,irn,876
8,grc,953
26,grc,134
18,swe,513
54,mys,29
22,tur,643
76,fin,6
8,tza,94
174,che,2
4,ben,119
64,sau,7
30,dnk,119
38,che,119
38,aut,55
89,nld,23
48,can,175
59,aut,15
12,prt,599
99,fra,50
36,chn,1736
111,sgp,2
11,irl,361
364,gbr,1
13,mys,391
109,irn,12
30,irl,42
3,vut,12
40,rou,20
229,aus,3
3,sen,280
1,nzl,15570
4,swe,5252
7,deu,9393
