id,Mention_country,treated,log_count,log_gdp,log_population,log_Rpop,pretrend_slope,incomelevel,region,log_count_bin,log_gdp_bin,log_population_bin,log_Rpop_bin,pretrend_slope_bin,stratum,n_control,n_treated,cem_w
280,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
281,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
282,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
283,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
284,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
285,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
286,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
287,bhr,1,4.1832489927885925,10.05000149438816,14.009138786091711,6.249975242259483,0.11782959375566035,HIC,Middle East & North Africa,"(-1.5, -0.75]","(0.75, 1.5]","(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]|(-0.75, 0.75]|(0.75, 1.5]",54,18,1.0
306,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
307,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
308,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
309,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
310,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
311,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
312,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
313,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
314,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
315,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
316,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
317,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
318,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
319,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
320,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
321,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
322,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
323,blr,0,4.293999237720435,8.760323775237941,16.104559245819985,8.174421152646497,0.030010862931939497,UMC,Europe & Central Asia,"(-1.5, -0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-3.0, -1.5]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
324,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
325,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
326,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
327,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
328,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
329,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
330,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
331,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
332,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
333,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
334,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
335,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
336,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
337,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
338,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
339,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
340,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
341,bol,0,5.522140006536537,7.5611520627946645,16.140177052424328,6.238324625039508,0.08295411761695581,LMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
432,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
433,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
434,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
435,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
436,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
437,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
438,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
439,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
440,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
441,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
442,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
443,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
444,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
445,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
446,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
447,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
448,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
449,chl,0,7.131110141265897,9.454430454343216,16.648968695585513,9.797293356129725,0.11828133803146124,HIC,Latin America & Caribbean ,"(0.75, 1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
468,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
469,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
470,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
471,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
472,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
473,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
474,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
475,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
476,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
477,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
478,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
479,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
480,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
481,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
482,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
483,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
484,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
485,civ,0,2.8387262221523146,7.428533711541402,16.86573300543672,7.318539548567902,0.10334760408364645,LMC,Sub-Saharan Africa ,"(-3.0, -1.5]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
540,cub,0,5.9182761957687395,8.570834920271368,16.23946487078476,9.031094081699155,0.12123214519571862,UMC,Latin America & Caribbean ,"(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]","(-0.75, 0.75]|(-0.75, 0.75]|(-0.75, 0.75]",288,90,0.3125
